上级地址,用户地址,总存数量,总提数量,未释放量,团队收益,未提收益,放大总量,
TDk5Z1sio3N48RbL7D6ioEAwFMkCBjA2LR,TQERg5687o5bLXdKc4x3sFK2w6eTQjp9m7,1230,1146.136119,1313.86388058,0,0,2460,
TDjWW2A6qhPwu6xdPeHqHwPSSEbiwoKZPh,TSYMcygVpeuifikdg9NKAVUboALbNQyjxz,398.94,98.95454191,698.9254582,0,0,797.88,
TDjWW2A6qhPwu6xdPeHqHwPSSEbiwoKZPh,TVdFE8z4GGhmXXRhuwB72XBB3oobrLf3hb,2492.2,284.1446505,4700.25534984,0,0,4984.4,
TDjjP6ZueUpvsQLEUPxrQQUDQCra1M9D6K,TTjJGgbjuQyuELGuZ33FttBmVLqZU8WRK5,53706.89296,76310.65974,42887.2672766,0,0,107413.78592,
TDiUV8S8Q6XgKFMKmL1qBijbe482t2E45p,TGgT8pf4qHXFFB2pNTDrjtLRPDsQwwHZe1,1749.26,3450.834389,47.68561087,0,0,3498.52,
TDiUV8S8Q6XgKFMKmL1qBijbe482t2E45p,TWvLKQrhUhCs64zSHQA7kg3h7jRhwNWHMC,2482.28,4857.309188,107.2508122,0,0,4964.56,
TDiqrqSds5KncjNpJuks69CGdEMiidtgJb,TWeLy1iaJSCcsCZWVnY4xYY24mLa5RWppY,2540.52,2072.419216,3008.620785,0,0,5081.04,
TDiqrqSds5KncjNpJuks69CGdEMiidtgJb,TETAfp27LRr9ahEHQvcUyBdZfHikeYosH9,4925.5,2543.914798,7307.085202,0,0,9851,
TDHh9A36i4bHejEpgADedFRw1baGvApLMw,TPQXHfmJ3FvddpakFMAizdJdEyrTyzQyRM,20,0,40.00000009,0,0,40,
TDHezXush5mTP5vRfbiFPwNXCgLXnqtb1s,TBejPewgikddxkNwf6qanRGCv8dBHTXWEb,518.75,345.6040783,691.89592184,0,0,1037.5,
TDHezXush5mTP5vRfbiFPwNXCgLXnqtb1s,TAcvtLHJzF5pRgKcovyLYanQpEvbFPwv4W,2034.64,1110.024315,3111.76837412,0,0,4069.28,
TDH4HhuXWBzmqQ7JcxG4QzXttrdHV7nEvx,TXqXMvqLWf6QeuUakrzdfDQw341oP8NvJ1,18,10.66352571,25.33647431,0,0,36,
TDH4HhuXWBzmqQ7JcxG4QzXttrdHV7nEvx,TSLzhiZuDk2w6KBJ8fCjgrAiC35Xy89b4J,43,13.0761044,72.92389571,0,0,86,
TDH4HhuXWBzmqQ7JcxG4QzXttrdHV7nEvx,TMNX3g5nG5qydggDHjXNWnarGsmWnct684,102.94,69.96291132,135.91708888,0,0,205.88,
TDH4HhuXWBzmqQ7JcxG4QzXttrdHV7nEvx,TQSpbG3TMHHgwwtn6k6Uy2fhw7bsmTdx1e,111,44.00096853,177.99903148,0,0,222,
TDGYtDrMmF722wzLVHwjC3YfxXehWCPHY7,TWAp4DAg4h5JusfPNdZStPhdu5VQDioVPB,500,136.9539651,863.04603499,0,0,1000,
TDGYtDrMmF722wzLVHwjC3YfxXehWCPHY7,TXCMZLTVVZqq5o9UDc77ynC1ofuk84kgrL,500,136.9539651,863.04603499,0,0,1000,
TDgP5D5QhoQynJYqPVrWQ1jU8z7GnPJkzC,TN2etUUXxUmYcjryG5dtJcCb7Vgw1oahaN,803.1,1511.026729,95.17327152,0,0,1606.2,
TDGmucaX3ZLqY85U326o1N5QxHE9F8aCdJ,TXZDQLDwsNxmoMkUtJ54Vd89xZU5hCXyoi,100000,24773.17092,175226.8290898,0,0,200000,
TDfYCi2UP6JvuqZUGVe8h7SFiBDo8sTPTe,TVm9n2hkgJJeShxMtA9q18pVMzF1q2vhT9,627,982.8838615,271.116139,0,0,1254,
TDFVVp82sEfAgmo6YYysJfG8MLdR5TzGNC,TAvHSXJreVCpWxoVUdECgmokHTDpS3E8y9,100,72.43522128,127.56477876,0,0,200,
TDFVVp82sEfAgmo6YYysJfG8MLdR5TzGNC,TJV4brdSUSRtT7FaCjMGJ1CRkeGnJwHGSg,710.8,1393.162596,28.43740548,0,0,1421.6,
TDFVVp82sEfAgmo6YYysJfG8MLdR5TzGNC,TV2cW4ns41p8vQkkDnA7h1F6Kvpy68pZZn,1000,1008.218827,1148.6438121,0,0,2000,
TDFVVp82sEfAgmo6YYysJfG8MLdR5TzGNC,TA9fJz2KBLYSiWgiBcBYC8Tz4AdP41ACaJ,3630,5968.054782,1291.945219,0,0,7260,
TDFVVp82sEfAgmo6YYysJfG8MLdR5TzGNC,TFSDvqHyzcBGUaJdPbsWfnwHGnTc4qs2oj,4523.5,8999.985208,132.41683975,0,0,9047,
TDFVVp82sEfAgmo6YYysJfG8MLdR5TzGNC,TNcEsmPaQU6E3nwp8xJAbU3dF83PTPzJq7,4894,3420.854807,6367.14519346,0,0,9788,
TDFsRFZJ8eGmUH4yUCZf1UxTxFa3Mrafvp,TX73f8ULJKF5KcZgRXb35EmqMZ4QS2YWBo,98,94.88526258,101.11473747,0,0,196,
TDFsRFZJ8eGmUH4yUCZf1UxTxFa3Mrafvp,TQrVSuqefjmXqxxabsJxEVcGuSWRtS1SeU,219,0,438.00000005,0,0,438,
TDFsRFZJ8eGmUH4yUCZf1UxTxFa3Mrafvp,TVdmripKJsNZpq6iN4wjuDZ7J4jHoA5kvd,228.88,122.6141672,402.61416725,0,0,457.76,
TDFsRFZJ8eGmUH4yUCZf1UxTxFa3Mrafvp,TMBTCsgUi9rXf7h9apaPdfy4yVVhW5dVoZ,253.2,198.8060137,307.59398645,0,0,506.4,
TDFsRFZJ8eGmUH4yUCZf1UxTxFa3Mrafvp,TWzsv97BGWXT8eec4z3fHZmNcUS7jedi7u,756,351.9134809,1160.08651892,0,0,1512,
TDFsRFZJ8eGmUH4yUCZf1UxTxFa3Mrafvp,TDCMZT83VV86DcUDrqoGKgwW7ZsKvYTmtk,2499.01,2721.506036,2276.51396581,0,0,4998.02,
TDFsRFZJ8eGmUH4yUCZf1UxTxFa3Mrafvp,TXz9JMSt8mE3VdEsDGqFQv7QUMYgsKvy7m,8286.99,3527.690787,13303.57397244,0,0,16573.98,
TDfKADzziE333sS4X9DNbNmHrcasMCaSmk,TELiURQkXdmHZWkpiYwFJy71NqwpUm4Din,2081.2,408.7602045,3753.639796,0,0,4162.4,
TDERn7WktBG9vctLkHnN5SnTfvy1ta2EbF,TGQB8BbWKkCbvjsJ4ihUvE4ej1pw176Uj7,18000,9572.004318,26427.99567964,0,0,36000,
TDEqXQJcoxVh9PsEVwoUXkNFp2GjGEyrkf,TMmqNChoX2UzayPhKFxQZcofrroP5ErAeu,666.39,1173.987971,158.79202946,0,0,1332.78,
TDDwrTc2AoZJYBcuSZCAh1KFMrTPtjQwda,TT2Gu22tcLG4iMXKutDdF4tDnfBJiSCLps,2394.72,1110.484496,5255.9296537,0,0,4789.44,
TDdRTQMtMjBMrDWQ6dafAEAnGEZTTgf7EP,TMSUV7rHrTMdLJqJ46x5EEe2x45RuEdfEe,314.16,513.3023644,227.80236503,0,0,628.32,
TDDi2nAGqe23Hyg91EgdNN5N7LoYYKkuwg,TDH4HhuXWBzmqQ7JcxG4QzXttrdHV7nEvx,199.1,54.86517193,343.33482826,0,0,398.2,
TDD5tDyLXVvzmT4dKe1jSV6zuX59FD5ksZ,TSp579MiKwBUPzdhMhKQJVLGpTW5mSibfg,2000,0,3999.9999996,0,0,4000,
TDCzJCuSkdHKywfJK3AzfpZwW76RkKPm2c,TY14VZn1k9XKb272bB1SiSJiydbYqk49yg,375.6,85.25147326,665.94852674,0,0,751.2,
TDCqv5VhR1Qd2oZZ6HWJZ6SE8BWWQS7tfZ,TGfq7PKAbwXrA1VaqifEdEBKaZ2G4W8JEp,160,51.40518433,371.40518436,0,0,320,
TDCqv5VhR1Qd2oZZ6HWJZ6SE8BWWQS7tfZ,TCnAXDtriNEGkPtn9uG4uV5eVLcpcn4yjX,7465,10710.21282,4388.2128215,0,0,14930,
TDCMZT83VV86DcUDrqoGKgwW7ZsKvYTmtk,TGpDTr79CRzmEMa3Vy2EzLU7Z3tRwxNP3Q,4095.44,1958.375828,6232.5041728,0,0,8190.88,
TDCMZT83VV86DcUDrqoGKgwW7ZsKvYTmtk,TRwpuRVJDpoY9jfeuvAHNC4U4jBnKbS1wr,4119.5,1985.510879,6253.48912068,0,0,8239,
TDCMZT83VV86DcUDrqoGKgwW7ZsKvYTmtk,TWsZgddqiUs3RAMBX1YSA5bHeCgaVvWb7G,4824.87,2757.169697,6892.57030334,0,0,9649.74,
TDcjaf4re1pXnm2tWRE1NpZ1Y5112eVrfN,TZ7rR8DiHwJ9y5Cwe52UHAyZ7af9Hk64qU,557.53,445.8271956,669.23280449,0,0,1115.06,
TDcB6fFZzVANMtdpAgWMHaUdp3RVkHJsBt,TGTUZ6tuwJ1yG8NjvefHHKsoxRcSvPBxnp,148,60.11863417,235.88136588,0,0,296,
TDBsmLLsuXTzZJz826a89v8UQZ8A4EFStK,TFxxHpXzEHs4sdmT5CEMBe2nb9YvAXZkMs,2148,469.1156708,3826.884329,0,0,4296,
TDbpUh4izrXQcCz5g5iwHdBEZpQnvwTLRi,TCEeqokpu8NyiULPSmgvxYZX95hAK76Yeu,2000,1293.436679,2706.56332097,0,0,4000,
TDB6f2BFDPwfv6XHxfVrKm32P11T6rGhBQ,TMK4ZGk83pvij4wAHwtVUMJu5vi888Jsnn,178.37,59.32835033,297.41164974,0,0,356.74,
TDB6f2BFDPwfv6XHxfVrKm32P11T6rGhBQ,TLx8kGNYVaDPWg8fRLm8YDnhqeGWAfL286,5240,8329.88075,2150.11925,0,0,10480,
TDaHmcRJ2rvmPcpcvJs1QwCBXvdt7jCQkf,TBH3wCoZDL8NVtafCzdF6jA346vCpZscBi,690.1,1311.737094,311.33709387,0,0,1380.2,
TD8zU96cMreeXWFBrXu9LirvKin5QfJugL,TKdU4XoXexVbuMTeke8ZcTA3Ri8sPFmv3f,222.1,61.14736878,383.05263119,0,0,444.2,
TD8zU96cMreeXWFBrXu9LirvKin5QfJugL,TSLcejh9WY2199oRmTVEgF4hkFu5LZr2hy,1006,404.3013576,1607.69864285,0,0,2012,
TD8zU96cMreeXWFBrXu9LirvKin5QfJugL,THLb822NyH7vDE8pXUP3ZifxDezVmtDi2H,2573,2226.802094,3133.24607137,0,0,5146,
TD7TugCwX2omsWiB6r4iLxoJQsZSsGyEHy,TPqDGCgG4HDM72mA9km1ygL3QQjXeyZeF8,76.8,85.87949249,67.72050769,0,0,153.6,
TD7TugCwX2omsWiB6r4iLxoJQsZSsGyEHy,TV3i9ZhB1fat7uvSjywbFZ3Xea5cp3oPH2,132.16,121.2936572,143.02634315,0,0,264.32,
TD7HBQfXyBauJ2HgL24WuXtF3v3tkjL37s,TUu9X8txujZaKSn4moUkNAjBGmZXQNxqqK,2168.6,4226.035076,111.1649246,0,0,4337.2,
TD6ZGFKk9JVD4WJuYwWbxj29NcU2EHXVEk,TGZQumziCigragXrux4g8ejCrMK7cvMXmR,460.97,728.3059219,193.6340793,0,0,921.94,
TD5zGKm8eCUyMuX6uSSDsGmNiqZa2scD3g,TXp6CYuS6AdkRer9sAhy1wgUG75ir3ASxQ,166.98,99.00060929,234.95939085,0,0,333.96,
TD5zGKm8eCUyMuX6uSSDsGmNiqZa2scD3g,TFYMvUB1jdFqG87oNnZmPTYSpwKQGEFnRj,427.48,801.8246194,53.13538257,0,0,854.96,
TD5xNaxBZYJtyjtAu5gEVTjKSR9L3EwXhF,TEDEz7wYrbifC7gMYDvyHBH7xq7wu5wbkg,33,0,66,0,0,66,
TD5xNaxBZYJtyjtAu5gEVTjKSR9L3EwXhF,TS43fmTf8ssuXg23nY5EcT4KLqxtRRZ84p,82.32,96.1660639,68.47393627,0,0,164.64,
TD5xNaxBZYJtyjtAu5gEVTjKSR9L3EwXhF,TYQfryfTxbEPg1azgKMtxw2scinGDAz1cD,147.96,137.7809144,158.13908583,0,0,295.92,
TD5xNaxBZYJtyjtAu5gEVTjKSR9L3EwXhF,TMTCtZa9G2csgAznCWH7rpq34uPoZqfxXr,164.79,64.79017433,264.78982566,0,0,329.58,
TD5xNaxBZYJtyjtAu5gEVTjKSR9L3EwXhF,TKqzjChViqQwkynVeRSbqod4VkHtUtcAkw,171.74,76.75115412,266.72884586,0,0,343.48,
TD5xNaxBZYJtyjtAu5gEVTjKSR9L3EwXhF,TG1E72xnyiotTbEfue1x4eogVfXiPZMPmK,3400.82,6692.349082,109.2909193,0,0,6801.64,
TD497sHuCY2bNSsSrqeBSKMBUd68BMLcjo,TFZQ9C3SSiY75Bq2kMq7aaWE2PhnnkHR7K,5311,4518.242209,6103.757791,0,0,10622,
TD3fYoR1Sub7z8VJ6DfJNJMG946fh8yc6b,THK2ajX8xdcT9vhu3fjppu9zCVdHmSLpVV,876.3,1644.504074,108.095926,0,0,1752.6,
TD25AzmvoXXeWpwKCX3xCNivn7e7yRK8zt,TUMRupcFu3o8QzTeL31rFjhUKftw1UT7M4,320.39,160.2492651,554.24926511,0,0,640.78,
TD25AzmvoXXeWpwKCX3xCNivn7e7yRK8zt,TNjqhdiroHXJiJCjBuPMdu3ktC5twFoT9t,1049.51,841.7436185,1257.276382,0,0,2099.02,
TD1SMx1qinSADdm5eH9v9xMNFP7q5PQLYN,TXRNEKLtiiwp3A5nDm9onTvEW2tdJQeZAK,117,92.62677214,141.37322783,0,0,234,
TD1SMx1qinSADdm5eH9v9xMNFP7q5PQLYN,TAw2EpfnBoBMgZQyayiVtXJYTioNinXGUt,592.0973873,556.7618899,627.43288467,0,0,1184.194775,
TD1SMx1qinSADdm5eH9v9xMNFP7q5PQLYN,TARtASGCA9GFg2zAZGsArH8PaQzNUJCAX3,670.9273873,714.3261941,627.52858067,0,0,1341.854775,
TCzRUd4PVgDZtPBHv3uGWMDNjorM4KBtdr,TEXGqtbiG9o23GQXdBrKwxNHczQWk9U7Nr,402,525.8813654,602.64078008,0,0,804,
TCzRUd4PVgDZtPBHv3uGWMDNjorM4KBtdr,TAmo15xf6KN4K1WbkrffhyV6X48n3irWNZ,4820,2759.841135,8428.46230776,0,0,9640,
TCzRhsVJ6o9W1Lz3sm6QbeGGKm8Mfg1tTx,TW6Buhd6iiuK4ZLCwB9zn7uZforPpFkMrx,736.1870484,1086.208805,386.16529237,0,0,1472.374097,
TCyMC6TMX98qH9W4vA6FKkcuvLawvZUv2G,TK1rrc9wupWDjBhmfXB3sBA1SruT36jaaX,410,732.9090599,415.10906022,0,0,820,
TCYinsQGzJftRj1iCjdJm4s3azrv8eqfkA,TWXw8fVZC7wYsP8VE9xj8YepSnH2Qzgtuq,220.81,407.6243961,272.80439719,0,0,441.62,
TCXr5Z3xo7Db67Au43GzrJMDdsgUgRTF6R,TUfDa5xwc6JDqFUvdAVqPqXUrbyFeoguBG,919.97,1810.598235,29.34176492,0,0,1839.94,
TCxhWmpMVq2Ba61BEqzLC2TBHBeenPFJ7S,TKtyzmw4KT7AGRCtuAiweqbjN2cdRRRnAP ,20,10.00843272,29.99156728,0,0,40,
TCxhWmpMVq2Ba61BEqzLC2TBHBeenPFJ7S,TR4o1mGTQg6xztdg4ymsdzVFGvoFE5xsp9 ,20,10.00843272,29.99156728,0,0,40,
TCxhWmpMVq2Ba61BEqzLC2TBHBeenPFJ7S,TYAyAQ3JgsSi4uyRzxszAy932ZVBVz88zD,24576.58,38491.07887,10662.08114,0,0,49153.16,
TCxhWmpMVq2Ba61BEqzLC2TBHBeenPFJ7S,TEkuhLRuhdgJWH3R1RCyQ149LJ4wksfSMF ,126572.81,215834.4428,30212.82975,0,0,78491.62,
TCXDN1bSPnnjc9A61fZLYQd6hy58BBcaN3,TVpB9Ag4a9BiD9gLuLcVxoUdSw8EJtfWui,444.6,345.2709028,543.92909761,0,0,889.2,
TCwMXhhC3mJZFVDJJNh6Jxpk8DbiJWv5VY,TG65MtzQCuvEseNP4ffiKmbSNwx9xvZWaR,389.68,254.8064626,524.55353747,0,0,779.36,
TCwMXhhC3mJZFVDJJNh6Jxpk8DbiJWv5VY,TXZEe8m6MH6beS1zTCTwWhd91qt1GRv8DE,395.93,464.5025762,327.3574239,0,0,791.86,
TCwMXhhC3mJZFVDJJNh6Jxpk8DbiJWv5VY,TKoCHZPgyUqrwuTudoVZ1bgCBtJT3rfmwG,1153.1,384.0427247,1922.15727546,0,0,2306.2,
TCwMXhhC3mJZFVDJJNh6Jxpk8DbiJWv5VY,TLGAzs6a4DX9jqTXQBEWF75tN9a7HFi3vM,1912.26,2003.088329,1821.43167101,0,0,3824.52,
TCwMXhhC3mJZFVDJJNh6Jxpk8DbiJWv5VY,TGtCgFedRQgucumYgZqegtcm1xfUdqbHfn,4872.37162,4102.569946,5642.17329591,0,0,9744.743241,
TCwMXhhC3mJZFVDJJNh6Jxpk8DbiJWv5VY,TDVjL1Qkx4CecvXMxfqcE2yf4WhXwbUQP3,10700.08,8384.423447,13015.73655773,0,0,21400.16,
TCwMVHwR5cPD9hbkJwsGWVG3g9CvUr8tc5,TCGbMcUqszaKeDUohcoBVSXz7eFLWcx63J,274.86,464.9249626,84.79503858,0,0,549.72,
TCVSFAAcbCd39vdx9vErgrEVsQmDN54P1f,TAqKp5jTbN6v287YmAqtTtGLTFDKeEiLYw,154.7,69.89210587,339.89210583,0,0,309.4,
TCVSFAAcbCd39vdx9vErgrEVsQmDN54P1f,TLY5wNB2ZfFcZFiaz5m1UPW1WStrfWrycQ,475,299.653029,650.34697094,0,0,950,
TCVSFAAcbCd39vdx9vErgrEVsQmDN54P1f,TL33WKvHyCpkfPXmrenRFmXjkboxK5wc4n,745.3303984,253.0732311,1653.07323122,0,0,1490.660797,
TCVSFAAcbCd39vdx9vErgrEVsQmDN54P1f,TQTiT4Pj3Dvt8oZhPz2gmHbhBu7Wxyib2b,14087.45,15548.15118,12626.74882718,0,0,28174.9,
TCVJiqrDnRQ6iJwdES4C8dYHBaR3EKn44m,TNJj1AZQ9f1WfPx8JaTiRHA2mSdqfygK9i,132,247.5177905,16.48220967,0,0,264,
TCVg4SL52aQbwYdVG34k53pPDu8dZqaCDE,TPjgAKYAJjw1JqtJzxK3yQReYk2Dp6TfGD,216.36,113.2379496,545.9618392,0,0,432.72,
TCVg4SL52aQbwYdVG34k53pPDu8dZqaCDE,TNnCAq4Yt5DBdkqFCENToJn2X8n8GuTKRi,460,580.9976187,608.37699708,0,0,920,
TCuK3yVV1hgN8bYy4DvYaHDjDwHb3cDZCw,TYLmHnX2m3RgnbBoRTveysDassHUZ9nFQP,2058.4,957.7693897,3258.72744101,0,0,4116.8,
TCUaVhtEi7xHQ46ma8X2A1DDBzgCzFe6Si,TFmfp7a4YBnFh6QDhzzsb2Dn3WPHtuMi2d,1345.9,358.028235,2333.77176543,0,0,2691.8,
TCu9F27h1eL3Qnc91EJVbxJSykwRnZSw8o,TCDNcDEiYUNFwq5hPKotShHURhV9zrZWeS,670,465.4359964,874.5640037,0,0,1340,
TCTq1TgYCfo81DhDpwa2zVddZTUDfML7YW,TQHj5a2CxH2j6msYhS75yvkstCmxZ67DN4,300,215.5821195,384.4178805,0,0,600,
TCSicrwaFdTByvoNU2fGbbc4dFJSZvByLE,TWMKkzjx9a7ViT5Gu6JD9EeCpxoMAvmh8T,3130.72,6123.54707,137.89293113,0,0,6261.44,
TCs6rSVrvHCW37Swezk12ssMr1JLtmr55Q,TXmURKomsWyeey6UyHZA87hnEN6NPprFCY,224.48,124.3975186,324.56248165,0,0,448.96,
TCs6rSVrvHCW37Swezk12ssMr1JLtmr55Q,TSPVRfbFbufWvLPPazikhZN1t8vRNxRLdU,261.46,102.5007182,471.42144902,0,0,522.92,
TCs6rSVrvHCW37Swezk12ssMr1JLtmr55Q,TSh3mc49bQHFDE9Hu1BLmCAqhmJd7uSfLZ,663,348.1431834,1037.49120824,0,0,1326,
TCs6rSVrvHCW37Swezk12ssMr1JLtmr55Q,THZHmrdEaa248nwhwYBt1LEK18yANvPf46,1866.45,867.8863767,2865.0136237,0,0,3732.9,
TCs6rSVrvHCW37Swezk12ssMr1JLtmr55Q,TSachbsTdhNYdKFMeX8YuY1ZKJCnPCVNuK,2297.71,1726.282068,3146.4042747,0,0,4595.42,
TCs6rSVrvHCW37Swezk12ssMr1JLtmr55Q,TSssXumphuHTb5nY8ubucTTJ5P8ofSkuHE,2694,694.4451042,4693.55489603,0,0,5388,
TCrUrz52mJfbJ7EJEzHgry3K7mCxon5472,TK51KHoLZEQ8zdQgFCGtYMfnPzQQEEC4ZB,1331,1836.872111,931.55562544,0,0,2662,
TCrUrz52mJfbJ7EJEzHgry3K7mCxon5472,TEhZ2nJaVABrppqap3LDFvBB9SeP4KqGg5,1514.435576,1126.298067,2252.72506279,0,0,3028.871151,
TCRQTHaZyr7ubqnZ3yExtng9k6LSZvEK2d,TUxQW6PecQD3mqNf9d9Xkkf6sMiC7iwyTM,3027,1120.32569,4933.6743095,0,0,6054,
TCRN72994f9oToUA1a1Eg2mLPagpenLJEv,TKjr6DeR2VPgzqfFuqYr8kmnrpNdUzndNY,3320.86,1401.773048,5239.946952,0,0,6641.72,
TCqU93hTaJVUNbaF4h4uaQe1u7JGhQUxsb,TVqe9aHp19xRbKNLMkBpJQ5w6tDtqyn3fb,1279.97,988.2851924,1571.654808,0,0,2559.94,
TCqsGmMi6mrDFp6URV2NHzTCtRKi2t5ypX,TYuFG9a9QpxLnF5yEzVnFMZxvhJCkHeWwC,436.91,824.42,49.4,0,0,873.82,
TCQrn3feRhqYxoYF5tmmUJaJ9upXJcdzui,TSho5HEsWkfRR2mMWdHJut67iqAnAgv1A3,43,42.31811032,43.6818898,0,0,86,
TCqM1xPxiFXruEL4LHNEioBq8zv43wvKJS,TEGchv8iGL9vmwHyfwDCY2qavtYC24f6kW,10029.46,2558.688744,17500.23125984,0,0,20058.92,
TCqM1xPxiFXruEL4LHNEioBq8zv43wvKJS,TFQRyTXVn7xGSB1RncTFUzFBqhiLj9KFYV,12142.69,7466.350703,16819.0292929,0,0,24285.38,
TCPf6T24aUQm47S1KHSf11HWRF4eopwoSv,TSHoKdP16oXPbg4SE7DvmdsHYegoKUVsEa,1135,888.2235805,1381.77641978,0,0,2270,
TCPf6T24aUQm47S1KHSf11HWRF4eopwoSv,TKGiHgm2B9xa6pvDfTQNhMDA3uwN2XZKSE,1136,889.0061564,1382.99384342,0,0,2272,
TCnAXDtriNEGkPtn9uG4uV5eVLcpcn4yjX,TJUBCTBFWtA6jtSW4pEiU96rvKhBrNiPqx,18110,16891.85416,20587.85415736,0,0,36220,
TCmZh4nNuvwybexBucGnbqCzLcfwa4YxB8,TPzAcRUWc9kCQStwkpNAMSTYQ2BoezfPs5,30.7,10.3765119,51.02348833,0,0,61.4,
TCmZh4nNuvwybexBucGnbqCzLcfwa4YxB8,TWgiFEqPbE8Fq6MWfSofDoK6R4RDNYAXRx,549,1001.468484,96.53151993,0,0,1098,
TCmZh4nNuvwybexBucGnbqCzLcfwa4YxB8,TLymGwAGXVmFUed7dPcyHC4F3UmjG9Z3WF,658.68,804.1380226,518.24056284,0,0,1317.36,
TCmZh4nNuvwybexBucGnbqCzLcfwa4YxB8,TLFnQ2Y34y9oURWu6fsVRjNjdAiQwKqwTD,813,793.5044136,832.4955866,0,0,1626,
TCmZh4nNuvwybexBucGnbqCzLcfwa4YxB8,TQ4DvfAAaGQEoBJAMw5xvigLTNatHbAjw4,1026,1029.530552,1459.73055214,0,0,2052,
TCmwmdW1HmnWFD9FE8yyr5cnHnT4ttW711,TDrau5jXkmifKRpXJXPiHz76UTB5Dh1xRv,520.31,49.30830123,991.3116988,0,0,1040.62,
TCmuqQNFE54Dg9JS2DEcRnXeEYh66C6etu,TMshpjRMqaBkm4pMweLtKyPg8ysniRPMDd,201,108.6623532,293.33764684,0,0,402,
TCMRbNVz9NVBCveSATPrMjYHPNK3rLM3rb,TCYinsQGzJftRj1iCjdJm4s3azrv8eqfkA,221.05,409.3004915,273.30049237,0,0,442.1,
TCmq2jG6RHqhrjXZRqBmAES4rvdGCKne1R,TAByTUtWbJsycT9sZGb2JvU9rqpxFGbXEq,621.76,1219.461104,24.05889826,0,0,1243.52,
TCKytuonsTVQUSfxrpgBG8PuAZbW5sgzJs,TPc1vTT1MpcdKM1JtAMLRTPebGUXY5pWBg,231,160.0330459,353.99751327,0,0,462,
TCKytuonsTVQUSfxrpgBG8PuAZbW5sgzJs,TA3jjCM52zSt6PZNfAc49vqUWwcEY3BiSH,429,266.8194792,591.1805208,0,0,858,
TCKytuonsTVQUSfxrpgBG8PuAZbW5sgzJs,TM1ZqxV7rSAJL8Uz1j1aemTCAGk7kZvBcJ,534,1009.247891,58.75210964,0,0,1068,
TCKytuonsTVQUSfxrpgBG8PuAZbW5sgzJs,TTKxPf8xfcU4K8rMCc9DGSuwuuqnJu8YW3,932,1840.135892,23.86410867,0,0,1864,
TCKytuonsTVQUSfxrpgBG8PuAZbW5sgzJs,TJUKWaQfMmJA88h7y8xHLR3WnB9sAPbpey,1050,1100.119508,999.88049288,0,0,2100,
TCKytuonsTVQUSfxrpgBG8PuAZbW5sgzJs,TF52ivUBkoG9TnJmSEtyW89orHtri3PeF4,1617.3,1848.198496,1386.40150593,0,0,3234.6,
TCKytuonsTVQUSfxrpgBG8PuAZbW5sgzJs,TWWWdRpNTsEjzZGmo6LdCnAEfmMQZa5fh1,2083,2015.00425,2150.9957498,0,0,4166,
TCKr6EqsqYGsyXwkBt5HT3FCaiREbqkLiV,TYx5ZF74UypAuvgRH2HdnGk3pP7Q7xRJxU,10483.87,20503.61137,464.1286342,0,0,20967.74,
TCkBs7sjF4ScH4Hj4kFwMftZF628EcwDv2,TJWu8Ho2orqQq6GzToJgCPTdQuywrTWLQc,5983.51,869.2117917,11151.20779304,0,0,11967.02,
TCKB4QphCamUJ4THawkzw31hpWNn3Z8phQ,TVdbKeHRAF3a5Yi9uXgyPMyChZNUPGw5zc,467.45,119.512141,815.38785893,0,0,934.9,
TCjdyFHsjDdKZvD7Cy48iTr6deQayAggP9,TWkGpZQQ4nWqj5obtC3QaSxepao8GQkTFT,162.85,266.5508111,59.14918897,0,0,325.7,
TCjCK2XwzwCmCRcfKbSAViVU52xLcCsRdT,TESxdiHkWsE9hgy2GwUoSmRkic8q4x1gts,774,829.3795525,718.62044767,0,0,1548,
TCj2d9HJVRk6LNxtr65i63fsCcfYkc8iAc,TWDDCawFqAfRRBV9jGfjfasseGJubibeKg,1564,407.1956742,2720.804326,0,0,3128,
TCGzQdFHxhz5scSLQiehPEmjEMZpZLk9SS,TVLf6mrM9Jn2xZYRtVhnQrQ53ymuwy9uNp,806.39,255.2960617,1357.483938,0,0,1612.78,
TCGzQdFHxhz5scSLQiehPEmjEMZpZLk9SS,TCmwmdW1HmnWFD9FE8yyr5cnHnT4ttW711,2054,408.9106485,3699.089351,0,0,4108,
TCGhMeGpBRa1F2R2ev7hPS3S6eT3rrF7bU,TE3dk2haSpjdguKytmtNZQmqgkrjY2eDc6,3483.98,2508.151531,4459.80847039,0,0,6967.96,
TCGbMcUqszaKeDUohcoBVSXz7eFLWcx63J,TSbvHoK9S7WyFM39vaU1fBTGnJhhHBEwd6,279.81,468.6346158,90.98538523,0,0,559.62,
TCgbgS4TRCtJgnb2i1N7hYxuapBxiJKnTp,TXNJpwJT9j7bRtJLbt9RXxAxAqxxFyQrvN,3037.5,6049.417879,25.58212104,0,0,6075,
TCgB9xtirq5Bkd63tg7XexfswAkNGBJ4Vg,TYEpFm3GGHCfDqjAJducWFyvBzezEfrqYS,65,65.90230712,64.09769302,0,0,130,
TCfU2pjB6wTwCS7JyxMD26xAasuxMTjUfw,TW7oqycKp2TnYaa4zSgzP71M4T48hCUdAX,100,101.695635,98.30436524,0,0,200,
